CustomerID,Segment,CustomerName,TerritoryID
28076,Individual,Individual Consumer,4
28077,Individual,Individual Consumer,4
28078,Individual,Individual Consumer,1
28079,Individual,Individual Consumer,6
28080,Individual,Individual Consumer,6
28081,Individual,Individual Consumer,1
28082,Individual,Individual Consumer,1
28083,Individual,Individual Consumer,4
28084,Individual,Individual Consumer,4
28085,Individual,Individual Consumer,1
28086,Individual,Individual Consumer,4
28087,Individual,Individual Consumer,4
28088,Individual,Individual Consumer,4
28089,Individual,Individual Consumer,4
28090,Individual,Individual Consumer,4
28091,Individual,Individual Consumer,9
28092,Individual,Individual Consumer,6
28093,Individual,Individual Consumer,1
28094,Individual,Individual Consumer,1
28095,Individual,Individual Consumer,1
28096,Individual,Individual Consumer,4
28097,Individual,Individual Consumer,4
28098,Individual,Individual Consumer,9
28099,Individual,Individual Consumer,4
28100,Individual,Individual Consumer,4
28101,Individual,Individual Consumer,6
28102,Individual,Individual Consumer,9
28103,Individual,Individual Consumer,9
28104,Individual,Individual Consumer,4
28105,Individual,Individual Consumer,4
28106,Individual,Individual Consumer,4
28107,Individual,Individual Consumer,9
28108,Individual,Individual Consumer,9
28109,Individual,Individual Consumer,9
28110,Individual,Individual Consumer,9
28111,Individual,Individual Consumer,9
28112,Individual,Individual Consumer,4
28113,Individual,Individual Consumer,9
28114,Individual,Individual Consumer,9
28115,Individual,Individual Consumer,9
28116,Individual,Individual Consumer,9
28117,Individual,Individual Consumer,9
28118,Individual,Individual Consumer,9
28119,Individual,Individual Consumer,9
28120,Individual,Individual Consumer,9
28121,Individual,Individual Consumer,6
28122,Individual,Individual Consumer,1
28123,Individual,Individual Consumer,4
28124,Individual,Individual Consumer,4
28125,Individual,Individual Consumer,4
28126,Individual,Individual Consumer,4
28127,Individual,Individual Consumer,4
28128,Individual,Individual Consumer,4
28129,Individual,Individual Consumer,6
28130,Individual,Individual Consumer,6
28131,Individual,Individual Consumer,4
28132,Individual,Individual Consumer,9
28133,Individual,Individual Consumer,9
28134,Individual,Individual Consumer,9
28135,Individual,Individual Consumer,9
28136,Individual,Individual Consumer,9
28137,Individual,Individual Consumer,9
28138,Individual,Individual Consumer,9
28139,Individual,Individual Consumer,9
28140,Individual,Individual Consumer,9
28141,Individual,Individual Consumer,6
28142,Individual,Individual Consumer,1
28143,Individual,Individual Consumer,1
28144,Individual,Individual Consumer,1
28145,Individual,Individual Consumer,4
28146,Individual,Individual Consumer,4
28147,Individual,Individual Consumer,4
28148,Individual,Individual Consumer,1
28149,Individual,Individual Consumer,4
28150,Individual,Individual Consumer,4
28151,Individual,Individual Consumer,4
28152,Individual,Individual Consumer,4
28153,Individual,Individual Consumer,6
28154,Individual,Individual Consumer,4
28155,Individual,Individual Consumer,4
28156,Individual,Individual Consumer,4
28157,Individual,Individual Consumer,6
28158,Individual,Individual Consumer,4
28159,Individual,Individual Consumer,4
28160,Individual,Individual Consumer,6
28161,Individual,Individual Consumer,6
28162,Individual,Individual Consumer,4
28163,Individual,Individual Consumer,1
28164,Individual,Individual Consumer,4
28165,Individual,Individual Consumer,6
28166,Individual,Individual Consumer,4
28167,Individual,Individual Consumer,4
28168,Individual,Individual Consumer,4
28169,Individual,Individual Consumer,6
28170,Individual,Individual Consumer,4
28171,Individual,Individual Consumer,1
28172,Individual,Individual Consumer,4
28173,Individual,Individual Consumer,6
28174,Individual,Individual Consumer,1
28175,Individual,Individual Consumer,1
28176,Individual,Individual Consumer,6
28177,Individual,Individual Consumer,6
28178,Individual,Individual Consumer,6
28179,Individual,Individual Consumer,1
28180,Individual,Individual Consumer,1
28181,Individual,Individual Consumer,1
28182,Individual,Individual Consumer,4
28183,Individual,Individual Consumer,4
28184,Individual,Individual Consumer,4
28185,Individual,Individual Consumer,4
28186,Individual,Individual Consumer,1
28187,Individual,Individual Consumer,4
28188,Individual,Individual Consumer,1
28189,Individual,Individual Consumer,6
28190,Individual,Individual Consumer,4
28191,Individual,Individual Consumer,1
28192,Individual,Individual Consumer,1
28193,Individual,Individual Consumer,4
28194,Individual,Individual Consumer,1
28195,Individual,Individual Consumer,6
28196,Individual,Individual Consumer,1
28197,Individual,Individual Consumer,6
28198,Individual,Individual Consumer,6
28199,Individual,Individual Consumer,4
28200,Individual,Individual Consumer,4
28201,Individual,Individual Consumer,9
28202,Individual,Individual Consumer,9
28203,Individual,Individual Consumer,9
28204,Individual,Individual Consumer,9
28205,Individual,Individual Consumer,9
28206,Individual,Individual Consumer,9
28207,Individual,Individual Consumer,9
28208,Individual,Individual Consumer,9
28209,Individual,Individual Consumer,9
28210,Individual,Individual Consumer,9
28211,Individual,Individual Consumer,9
28212,Individual,Individual Consumer,9
28213,Individual,Individual Consumer,9
28214,Individual,Individual Consumer,9
28215,Individual,Individual Consumer,9
28216,Individual,Individual Consumer,9
28217,Individual,Individual Consumer,9
28218,Individual,Individual Consumer,9
28219,Individual,Individual Consumer,9
28220,Individual,Individual Consumer,9
28221,Individual,Individual Consumer,4
28222,Individual,Individual Consumer,1
28223,Individual,Individual Consumer,4
28224,Individual,Individual Consumer,4
28225,Individual,Individual Consumer,4
28226,Individual,Individual Consumer,1
28227,Individual,Individual Consumer,1
28228,Individual,Individual Consumer,1
28229,Individual,Individual Consumer,4
28230,Individual,Individual Consumer,4
28231,Individual,Individual Consumer,1
28232,Individual,Individual Consumer,1
28233,Individual,Individual Consumer,1
28234,Individual,Individual Consumer,4
28235,Individual,Individual Consumer,4
28236,Individual,Individual Consumer,4
28237,Individual,Individual Consumer,4
28238,Individual,Individual Consumer,4
28239,Individual,Individual Consumer,6
28240,Individual,Individual Consumer,1
28241,Individual,Individual Consumer,1
28242,Individual,Individual Consumer,4
28243,Individual,Individual Consumer,4
28244,Individual,Individual Consumer,4
28245,Individual,Individual Consumer,6
28246,Individual,Individual Consumer,1
28247,Individual,Individual Consumer,1
28248,Individual,Individual Consumer,6
28249,Individual,Individual Consumer,1
28250,Individual,Individual Consumer,4
28251,Individual,Individual Consumer,4
28252,Individual,Individual Consumer,4
28253,Individual,Individual Consumer,4
28254,Individual,Individual Consumer,6
28255,Individual,Individual Consumer,1
28256,Individual,Individual Consumer,1
28257,Individual,Individual Consumer,1
28258,Individual,Individual Consumer,4
28259,Individual,Individual Consumer,4
28260,Individual,Individual Consumer,6
28261,Individual,Individual Consumer,6
28262,Individual,Individual Consumer,1
28263,Individual,Individual Consumer,1
28264,Individual,Individual Consumer,1
28265,Individual,Individual Consumer,1
28266,Individual,Individual Consumer,1
28267,Individual,Individual Consumer,4
28268,Individual,Individual Consumer,4
28269,Individual,Individual Consumer,4
28270,Individual,Individual Consumer,1
28271,Individual,Individual Consumer,4
28272,Individual,Individual Consumer,6
28273,Individual,Individual Consumer,4
28274,Individual,Individual Consumer,1
28275,Individual,Individual Consumer,4
28276,Individual,Individual Consumer,1
28277,Individual,Individual Consumer,1
28278,Individual,Individual Consumer,1
28279,Individual,Individual Consumer,1
28280,Individual,Individual Consumer,1
28281,Individual,Individual Consumer,4
28282,Individual,Individual Consumer,1
28283,Individual,Individual Consumer,6
28284,Individual,Individual Consumer,6
28285,Individual,Individual Consumer,1
28286,Individual,Individual Consumer,1
28287,Individual,Individual Consumer,4
28288,Individual,Individual Consumer,4
28289,Individual,Individual Consumer,4
28290,Individual,Individual Consumer,6
28291,Individual,Individual Consumer,1
28292,Individual,Individual Consumer,6
28293,Individual,Individual Consumer,4
28294,Individual,Individual Consumer,4
28295,Individual,Individual Consumer,1
28296,Individual,Individual Consumer,4
28297,Individual,Individual Consumer,1
28298,Individual,Individual Consumer,4
28299,Individual,Individual Consumer,4
28300,Individual,Individual Consumer,1
28301,Individual,Individual Consumer,4
28302,Individual,Individual Consumer,6
28303,Individual,Individual Consumer,9
28304,Individual,Individual Consumer,9
28305,Individual,Individual Consumer,9
28306,Individual,Individual Consumer,9
28307,Individual,Individual Consumer,9
28308,Individual,Individual Consumer,9
28309,Individual,Individual Consumer,9
28310,Individual,Individual Consumer,9
28311,Individual,Individual Consumer,9
28312,Individual,Individual Consumer,9
28313,Individual,Individual Consumer,9
28314,Individual,Individual Consumer,9
28315,Individual,Individual Consumer,9
28316,Individual,Individual Consumer,9
28317,Individual,Individual Consumer,9
28318,Individual,Individual Consumer,9
28319,Individual,Individual Consumer,9
28320,Individual,Individual Consumer,9
28321,Individual,Individual Consumer,9
28322,Individual,Individual Consumer,9
28323,Individual,Individual Consumer,9
28324,Individual,Individual Consumer,9
28325,Individual,Individual Consumer,9
28326,Individual,Individual Consumer,9
28327,Individual,Individual Consumer,9
28328,Individual,Individual Consumer,9
28329,Individual,Individual Consumer,9
28330,Individual,Individual Consumer,1
28331,Individual,Individual Consumer,4
28332,Individual,Individual Consumer,6
28333,Individual,Individual Consumer,4
28334,Individual,Individual Consumer,1
28335,Individual,Individual Consumer,4
28336,Individual,Individual Consumer,1
28337,Individual,Individual Consumer,1
28338,Individual,Individual Consumer,9
28339,Individual,Individual Consumer,1
28340,Individual,Individual Consumer,4
28341,Individual,Individual Consumer,6
28342,Individual,Individual Consumer,6
28343,Individual,Individual Consumer,1
28344,Individual,Individual Consumer,4
28345,Individual,Individual Consumer,4
28346,Individual,Individual Consumer,6
28347,Individual,Individual Consumer,1
28348,Individual,Individual Consumer,9
28349,Individual,Individual Consumer,9
28350,Individual,Individual Consumer,9
28351,Individual,Individual Consumer,9
28352,Individual,Individual Consumer,9
28353,Individual,Individual Consumer,9
28354,Individual,Individual Consumer,6
28355,Individual,Individual Consumer,4
28356,Individual,Individual Consumer,4
28357,Individual,Individual Consumer,6
28358,Individual,Individual Consumer,4
28359,Individual,Individual Consumer,6
28360,Individual,Individual Consumer,4
28361,Individual,Individual Consumer,1
28362,Individual,Individual Consumer,4
28363,Individual,Individual Consumer,6
28364,Individual,Individual Consumer,7
28365,Individual,Individual Consumer,10
28366,Individual,Individual Consumer,10
28367,Individual,Individual Consumer,10
28368,Individual,Individual Consumer,7
28369,Individual,Individual Consumer,8
28370,Individual,Individual Consumer,10
28371,Individual,Individual Consumer,10
28372,Individual,Individual Consumer,10
28373,Individual,Individual Consumer,7
28374,Individual,Individual Consumer,8
28375,Individual,Individual Consumer,10
28376,Individual,Individual Consumer,8
28377,Individual,Individual Consumer,10
28378,Individual,Individual Consumer,7
28379,Individual,Individual Consumer,7
28380,Individual,Individual Consumer,7
28381,Individual,Individual Consumer,8
28382,Individual,Individual Consumer,8
28383,Individual,Individual Consumer,8
28384,Individual,Individual Consumer,7
28385,Individual,Individual Consumer,7
28386,Individual,Individual Consumer,10
28387,Individual,Individual Consumer,10
28388,Individual,Individual Consumer,8
28389,Individual,Individual Consumer,7
28390,Individual,Individual Consumer,7
28391,Individual,Individual Consumer,7
28392,Individual,Individual Consumer,10
28393,Individual,Individual Consumer,7
28394,Individual,Individual Consumer,7
28395,Individual,Individual Consumer,7
28396,Individual,Individual Consumer,8
28397,Individual,Individual Consumer,10
28398,Individual,Individual Consumer,7
28399,Individual,Individual Consumer,10
28400,Individual,Individual Consumer,8
28401,Individual,Individual Consumer,7
28402,Individual,Individual Consumer,7
28403,Individual,Individual Consumer,10
28404,Individual,Individual Consumer,8
28405,Individual,Individual Consumer,8
28406,Individual,Individual Consumer,7
28407,Individual,Individual Consumer,7
28408,Individual,Individual Consumer,10
28409,Individual,Individual Consumer,8
28410,Individual,Individual Consumer,10
28411,Individual,Individual Consumer,10
28412,Individual,Individual Consumer,7
28413,Individual,Individual Consumer,10
28414,Individual,Individual Consumer,7
28415,Individual,Individual Consumer,10
28416,Individual,Individual Consumer,10
28417,Individual,Individual Consumer,10
28418,Individual,Individual Consumer,7
28419,Individual,Individual Consumer,7
28420,Individual,Individual Consumer,7
28421,Individual,Individual Consumer,8
28422,Individual,Individual Consumer,7
28423,Individual,Individual Consumer,8
28424,Individual,Individual Consumer,10
28425,Individual,Individual Consumer,10
28426,Individual,Individual Consumer,10
28427,Individual,Individual Consumer,10
28428,Individual,Individual Consumer,10
28429,Individual,Individual Consumer,7
28430,Individual,Individual Consumer,8
28431,Individual,Individual Consumer,7
28432,Individual,Individual Consumer,8
28433,Individual,Individual Consumer,7
28434,Individual,Individual Consumer,8
28435,Individual,Individual Consumer,8
28436,Individual,Individual Consumer,10
28437,Individual,Individual Consumer,10
28438,Individual,Individual Consumer,10
28439,Individual,Individual Consumer,10
28440,Individual,Individual Consumer,7
28441,Individual,Individual Consumer,7
28442,Individual,Individual Consumer,7
28443,Individual,Individual Consumer,7
28444,Individual,Individual Consumer,7
28445,Individual,Individual Consumer,8
28446,Individual,Individual Consumer,10
28447,Individual,Individual Consumer,7
28448,Individual,Individual Consumer,10
28449,Individual,Individual Consumer,7
28450,Individual,Individual Consumer,8
28451,Individual,Individual Consumer,10
28452,Individual,Individual Consumer,7
28453,Individual,Individual Consumer,8
28454,Individual,Individual Consumer,8
28455,Individual,Individual Consumer,8
28456,Individual,Individual Consumer,7
28457,Individual,Individual Consumer,7
28458,Individual,Individual Consumer,7
28459,Individual,Individual Consumer,10
28460,Individual,Individual Consumer,7
28461,Individual,Individual Consumer,8
28462,Individual,Individual Consumer,7
28463,Individual,Individual Consumer,10
28464,Individual,Individual Consumer,7
28465,Individual,Individual Consumer,8
28466,Individual,Individual Consumer,7
28467,Individual,Individual Consumer,8
28468,Individual,Individual Consumer,10
28469,Individual,Individual Consumer,10
28470,Individual,Individual Consumer,7
28471,Individual,Individual Consumer,7
28472,Individual,Individual Consumer,8
28473,Individual,Individual Consumer,10
28474,Individual,Individual Consumer,10
28475,Individual,Individual Consumer,7
28476,Individual,Individual Consumer,7
28477,Individual,Individual Consumer,10
28478,Individual,Individual Consumer,7
28479,Individual,Individual Consumer,9
28480,Individual,Individual Consumer,9
28481,Individual,Individual Consumer,9
28482,Individual,Individual Consumer,9
28483,Individual,Individual Consumer,9
28484,Individual,Individual Consumer,9
28485,Individual,Individual Consumer,9
28486,Individual,Individual Consumer,9
28487,Individual,Individual Consumer,9
28488,Individual,Individual Consumer,9
28489,Individual,Individual Consumer,8
28490,Individual,Individual Consumer,8
28491,Individual,Individual Consumer,7
28492,Individual,Individual Consumer,7
28493,Individual,Individual Consumer,8
28494,Individual,Individual Consumer,8
28495,Individual,Individual Consumer,7
28496,Individual,Individual Consumer,7
28497,Individual,Individual Consumer,8
28498,Individual,Individual Consumer,7
28499,Individual,Individual Consumer,8
28500,Individual,Individual Consumer,8
28501,Individual,Individual Consumer,8
28502,Individual,Individual Consumer,8
28503,Individual,Individual Consumer,10
28504,Individual,Individual Consumer,7
28505,Individual,Individual Consumer,8
28506,Individual,Individual Consumer,7
28507,Individual,Individual Consumer,8
28508,Individual,Individual Consumer,10
28509,Individual,Individual Consumer,8
28510,Individual,Individual Consumer,7
28511,Individual,Individual Consumer,10
28512,Individual,Individual Consumer,7
28513,Individual,Individual Consumer,8
28514,Individual,Individual Consumer,7
28515,Individual,Individual Consumer,10
28516,Individual,Individual Consumer,10
28517,Individual,Individual Consumer,10
28518,Individual,Individual Consumer,8
28519,Individual,Individual Consumer,7
28520,Individual,Individual Consumer,7
28521,Individual,Individual Consumer,8
28522,Individual,Individual Consumer,8
28523,Individual,Individual Consumer,10
28524,Individual,Individual Consumer,10
28525,Individual,Individual Consumer,10
28526,Individual,Individual Consumer,10
28527,Individual,Individual Consumer,10
28528,Individual,Individual Consumer,8
28529,Individual,Individual Consumer,7
28530,Individual,Individual Consumer,10
28531,Individual,Individual Consumer,8
28532,Individual,Individual Consumer,7
28533,Individual,Individual Consumer,9
28534,Individual,Individual Consumer,9
28535,Individual,Individual Consumer,9
28536,Individual,Individual Consumer,9
28537,Individual,Individual Consumer,9
28538,Individual,Individual Consumer,8
28539,Individual,Individual Consumer,7
28540,Individual,Individual Consumer,7
28541,Individual,Individual Consumer,7
28542,Individual,Individual Consumer,7
28543,Individual,Individual Consumer,8
28544,Individual,Individual Consumer,8
28545,Individual,Individual Consumer,7
28546,Individual,Individual Consumer,7
28547,Individual,Individual Consumer,7
28548,Individual,Individual Consumer,8
28549,Individual,Individual Consumer,10
28550,Individual,Individual Consumer,7
28551,Individual,Individual Consumer,7
28552,Individual,Individual Consumer,10
28553,Individual,Individual Consumer,7
28554,Individual,Individual Consumer,8
28555,Individual,Individual Consumer,8
28556,Individual,Individual Consumer,8
28557,Individual,Individual Consumer,10
28558,Individual,Individual Consumer,8
28559,Individual,Individual Consumer,7
28560,Individual,Individual Consumer,7
28561,Individual,Individual Consumer,10
28562,Individual,Individual Consumer,7
28563,Individual,Individual Consumer,8
28564,Individual,Individual Consumer,8
28565,Individual,Individual Consumer,8
28566,Individual,Individual Consumer,8
28567,Individual,Individual Consumer,7
28568,Individual,Individual Consumer,8
28569,Individual,Individual Consumer,7
28570,Individual,Individual Consumer,10
28571,Individual,Individual Consumer,4
28572,Individual,Individual Consumer,1
28573,Individual,Individual Consumer,1
28574,Individual,Individual Consumer,6
28575,Individual,Individual Consumer,6
28576,Individual,Individual Consumer,1
28577,Individual,Individual Consumer,1
28578,Individual,Individual Consumer,1
28579,Individual,Individual Consumer,1
28580,Individual,Individual Consumer,4
28581,Individual,Individual Consumer,6
28582,Individual,Individual Consumer,1
28583,Individual,Individual Consumer,1
28584,Individual,Individual Consumer,4
28585,Individual,Individual Consumer,4
28586,Individual,Individual Consumer,4
28587,Individual,Individual Consumer,4
28588,Individual,Individual Consumer,4
28589,Individual,Individual Consumer,6
28590,Individual,Individual Consumer,1
28591,Individual,Individual Consumer,4
28592,Individual,Individual Consumer,4
28593,Individual,Individual Consumer,4
28594,Individual,Individual Consumer,1
28595,Individual,Individual Consumer,4
28596,Individual,Individual Consumer,4
28597,Individual,Individual Consumer,4
28598,Individual,Individual Consumer,4
28599,Individual,Individual Consumer,1
28600,Individual,Individual Consumer,6
28601,Individual,Individual Consumer,4
28602,Individual,Individual Consumer,6
28603,Individual,Individual Consumer,4
28604,Individual,Individual Consumer,1
28605,Individual,Individual Consumer,4
28606,Individual,Individual Consumer,4
28607,Individual,Individual Consumer,1
28608,Individual,Individual Consumer,6
28609,Individual,Individual Consumer,1
28610,Individual,Individual Consumer,1
28611,Individual,Individual Consumer,1
28612,Individual,Individual Consumer,4
28613,Individual,Individual Consumer,1
28614,Individual,Individual Consumer,1
28615,Individual,Individual Consumer,1
28616,Individual,Individual Consumer,4
28617,Individual,Individual Consumer,1
28618,Individual,Individual Consumer,1
28619,Individual,Individual Consumer,4
28620,Individual,Individual Consumer,6
28621,Individual,Individual Consumer,4
28622,Individual,Individual Consumer,4
28623,Individual,Individual Consumer,4
28624,Individual,Individual Consumer,6
28625,Individual,Individual Consumer,1
28626,Individual,Individual Consumer,6
28627,Individual,Individual Consumer,4
28628,Individual,Individual Consumer,1
28629,Individual,Individual Consumer,4
28630,Individual,Individual Consumer,6
28631,Individual,Individual Consumer,6
28632,Individual,Individual Consumer,1
28633,Individual,Individual Consumer,1
28634,Individual,Individual Consumer,1
28635,Individual,Individual Consumer,4
28636,Individual,Individual Consumer,4
28637,Individual,Individual Consumer,4
28638,Individual,Individual Consumer,4
28639,Individual,Individual Consumer,4
28640,Individual,Individual Consumer,6
28641,Individual,Individual Consumer,1
28642,Individual,Individual Consumer,4
28643,Individual,Individual Consumer,4
28644,Individual,Individual Consumer,1
28645,Individual,Individual Consumer,4
28646,Individual,Individual Consumer,6
28647,Individual,Individual Consumer,6
28648,Individual,Individual Consumer,6
28649,Individual,Individual Consumer,4
28650,Individual,Individual Consumer,4
28651,Individual,Individual Consumer,4
28652,Individual,Individual Consumer,6
28653,Individual,Individual Consumer,4
28654,Individual,Individual Consumer,1
28655,Individual,Individual Consumer,1
28656,Individual,Individual Consumer,6
28657,Individual,Individual Consumer,1
28658,Individual,Individual Consumer,4
28659,Individual,Individual Consumer,6
28660,Individual,Individual Consumer,1
28661,Individual,Individual Consumer,1
28662,Individual,Individual Consumer,4
28663,Individual,Individual Consumer,6
28664,Individual,Individual Consumer,1
28665,Individual,Individual Consumer,1
28666,Individual,Individual Consumer,1
28667,Individual,Individual Consumer,1
28668,Individual,Individual Consumer,6
28669,Individual,Individual Consumer,6
28670,Individual,Individual Consumer,1
28671,Individual,Individual Consumer,1
28672,Individual,Individual Consumer,4
28673,Individual,Individual Consumer,4
28674,Individual,Individual Consumer,4
28675,Individual,Individual Consumer,4
28676,Individual,Individual Consumer,4
28677,Individual,Individual Consumer,1
28678,Individual,Individual Consumer,1
28679,Individual,Individual Consumer,1
28680,Individual,Individual Consumer,1
28681,Individual,Individual Consumer,1
28682,Individual,Individual Consumer,4
28683,Individual,Individual Consumer,7
28684,Individual,Individual Consumer,8
28685,Individual,Individual Consumer,7
28686,Individual,Individual Consumer,8
28687,Individual,Individual Consumer,8
28688,Individual,Individual Consumer,8
28689,Individual,Individual Consumer,7
28690,Individual,Individual Consumer,7
28691,Individual,Individual Consumer,8
28692,Individual,Individual Consumer,10
28693,Individual,Individual Consumer,10
28694,Individual,Individual Consumer,10
28695,Individual,Individual Consumer,10
28696,Individual,Individual Consumer,10
28697,Individual,Individual Consumer,10
28698,Individual,Individual Consumer,8
28699,Individual,Individual Consumer,8
28700,Individual,Individual Consumer,8
28701,Individual,Individual Consumer,8
28702,Individual,Individual Consumer,8
28703,Individual,Individual Consumer,10
28704,Individual,Individual Consumer,10
28705,Individual,Individual Consumer,8
28706,Individual,Individual Consumer,8
28707,Individual,Individual Consumer,7
28708,Individual,Individual Consumer,7
28709,Individual,Individual Consumer,10
28710,Individual,Individual Consumer,8
28711,Individual,Individual Consumer,7
28712,Individual,Individual Consumer,10
28713,Individual,Individual Consumer,7
28714,Individual,Individual Consumer,9
28715,Individual,Individual Consumer,9
28716,Individual,Individual Consumer,9
28717,Individual,Individual Consumer,9
28718,Individual,Individual Consumer,9
28719,Individual,Individual Consumer,9
28720,Individual,Individual Consumer,9
28721,Individual,Individual Consumer,9
28722,Individual,Individual Consumer,7
28723,Individual,Individual Consumer,10
28724,Individual,Individual Consumer,7
28725,Individual,Individual Consumer,7
28726,Individual,Individual Consumer,8
28727,Individual,Individual Consumer,7
28728,Individual,Individual Consumer,7
28729,Individual,Individual Consumer,10
28730,Individual,Individual Consumer,10
28731,Individual,Individual Consumer,10
28732,Individual,Individual Consumer,10
28733,Individual,Individual Consumer,10
28734,Individual,Individual Consumer,10
28735,Individual,Individual Consumer,10
28736,Individual,Individual Consumer,7
28737,Individual,Individual Consumer,7
28738,Individual,Individual Consumer,10
28739,Individual,Individual Consumer,7
28740,Individual,Individual Consumer,7
28741,Individual,Individual Consumer,8
28742,Individual,Individual Consumer,10
28743,Individual,Individual Consumer,7
28744,Individual,Individual Consumer,8
28745,Individual,Individual Consumer,10
28746,Individual,Individual Consumer,10
28747,Individual,Individual Consumer,10
28748,Individual,Individual Consumer,10
28749,Individual,Individual Consumer,7
28750,Individual,Individual Consumer,7
28751,Individual,Individual Consumer,7
28752,Individual,Individual Consumer,8
28753,Individual,Individual Consumer,10
28754,Individual,Individual Consumer,8
28755,Individual,Individual Consumer,10
28756,Individual,Individual Consumer,7
28757,Individual,Individual Consumer,7
28758,Individual,Individual Consumer,7
28759,Individual,Individual Consumer,10
28760,Individual,Individual Consumer,1
28761,Individual,Individual Consumer,4
28762,Individual,Individual Consumer,1
28763,Individual,Individual Consumer,4
28764,Individual,Individual Consumer,4
28765,Individual,Individual Consumer,4
28766,Individual,Individual Consumer,6
28767,Individual,Individual Consumer,6
28768,Individual,Individual Consumer,1
28769,Individual,Individual Consumer,1
28770,Individual,Individual Consumer,1
28771,Individual,Individual Consumer,6
28772,Individual,Individual Consumer,1
28773,Individual,Individual Consumer,4
28774,Individual,Individual Consumer,4
28775,Individual,Individual Consumer,4
28776,Individual,Individual Consumer,4
28777,Individual,Individual Consumer,1
28778,Individual,Individual Consumer,6
28779,Individual,Individual Consumer,6
28780,Individual,Individual Consumer,1
28781,Individual,Individual Consumer,4
28782,Individual,Individual Consumer,4
28783,Individual,Individual Consumer,1
28784,Individual,Individual Consumer,4
28785,Individual,Individual Consumer,4
28786,Individual,Individual Consumer,1
28787,Individual,Individual Consumer,1
28788,Individual,Individual Consumer,4
28789,Individual,Individual Consumer,4
28790,Individual,Individual Consumer,1
28791,Individual,Individual Consumer,1
28792,Individual,Individual Consumer,1
28793,Individual,Individual Consumer,1
28794,Individual,Individual Consumer,1
28795,Individual,Individual Consumer,4
28796,Individual,Individual Consumer,4
28797,Individual,Individual Consumer,4
28798,Individual,Individual Consumer,6
28799,Individual,Individual Consumer,4
28800,Individual,Individual Consumer,4
28801,Individual,Individual Consumer,1
28802,Individual,Individual Consumer,6
28803,Individual,Individual Consumer,1
28804,Individual,Individual Consumer,4
28805,Individual,Individual Consumer,4
28806,Individual,Individual Consumer,1
28807,Individual,Individual Consumer,1
28808,Individual,Individual Consumer,1
28809,Individual,Individual Consumer,1
28810,Individual,Individual Consumer,4
28811,Individual,Individual Consumer,4
28812,Individual,Individual Consumer,4
28813,Individual,Individual Consumer,4
28814,Individual,Individual Consumer,1
28815,Individual,Individual Consumer,4
28816,Individual,Individual Consumer,1
28817,Individual,Individual Consumer,6
28818,Individual,Individual Consumer,6
28819,Individual,Individual Consumer,6
28820,Individual,Individual Consumer,1
28821,Individual,Individual Consumer,1
28822,Individual,Individual Consumer,1
28823,Individual,Individual Consumer,1
28824,Individual,Individual Consumer,1
28825,Individual,Individual Consumer,1
28826,Individual,Individual Consumer,1
28827,Individual,Individual Consumer,4
28828,Individual,Individual Consumer,4
28829,Individual,Individual Consumer,4
28830,Individual,Individual Consumer,1
28831,Individual,Individual Consumer,4
28832,Individual,Individual Consumer,6
28833,Individual,Individual Consumer,1
28834,Individual,Individual Consumer,6
28835,Individual,Individual Consumer,4
28836,Individual,Individual Consumer,6
28837,Individual,Individual Consumer,6
28838,Individual,Individual Consumer,1
28839,Individual,Individual Consumer,1
28840,Individual,Individual Consumer,4
28841,Individual,Individual Consumer,4
28842,Individual,Individual Consumer,4
28843,Individual,Individual Consumer,4
28844,Individual,Individual Consumer,4
28845,Individual,Individual Consumer,1
28846,Individual,Individual Consumer,4
28847,Individual,Individual Consumer,4
28848,Individual,Individual Consumer,6
28849,Individual,Individual Consumer,1
28850,Individual,Individual Consumer,6
28851,Individual,Individual Consumer,1
28852,Individual,Individual Consumer,1
28853,Individual,Individual Consumer,1
28854,Individual,Individual Consumer,1
28855,Individual,Individual Consumer,4
28856,Individual,Individual Consumer,1
28857,Individual,Individual Consumer,4
28858,Individual,Individual Consumer,4
28859,Individual,Individual Consumer,1
28860,Individual,Individual Consumer,4
28861,Individual,Individual Consumer,1
28862,Individual,Individual Consumer,1
28863,Individual,Individual Consumer,1
28864,Individual,Individual Consumer,4
28865,Individual,Individual Consumer,4
28866,Individual,Individual Consumer,4
28867,Individual,Individual Consumer,4
28868,Individual,Individual Consumer,4
28869,Individual,Individual Consumer,1
28870,Individual,Individual Consumer,1
28871,Individual,Individual Consumer,1
28872,Individual,Individual Consumer,9
28873,Individual,Individual Consumer,4
28874,Individual,Individual Consumer,1
28875,Individual,Individual Consumer,7
28876,Individual,Individual Consumer,8
28877,Individual,Individual Consumer,10
28878,Individual,Individual Consumer,10
28879,Individual,Individual Consumer,10
28880,Individual,Individual Consumer,10
28881,Individual,Individual Consumer,7
28882,Individual,Individual Consumer,7
28883,Individual,Individual Consumer,10
28884,Individual,Individual Consumer,10
28885,Individual,Individual Consumer,7
28886,Individual,Individual Consumer,7
28887,Individual,Individual Consumer,8
28888,Individual,Individual Consumer,7
28889,Individual,Individual Consumer,8
28890,Individual,Individual Consumer,8
28891,Individual,Individual Consumer,10
28892,Individual,Individual Consumer,10
28893,Individual,Individual Consumer,7
28894,Individual,Individual Consumer,7
28895,Individual,Individual Consumer,8
28896,Individual,Individual Consumer,10
28897,Individual,Individual Consumer,7
